img_genome_id,genome_name,phylum,class,pf03007_count,sequencing_status,genome_size_bp,gene_count,study_name,sequencing_center
8068800639,Psychrobacter okhotskensis A1004,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3432245,2951,Psychrophilic species of the genus Psychrobacter are likely descendants of pathobionts,Max Planck Institute for Developmental Biology
8068803595,Psychrobacter okhotskensis MD17,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3449090,2972,Psychrophilic species of the genus Psychrobacter are likely descendants of pathobionts,Max Planck Institute for Developmental Biology
8068806572,Psychrobacter priscuii LFX-15B1,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3077760,2644,Psychrophilic species of the genus Psychrobacter are likely descendants of pathobionts,Max Planck Institute for Developmental Biology
8068809221,Psychrobacter pulmonis S-606,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,2976851,2537,Psychrophilic species of the genus Psychrobacter are likely descendants of pathobionts,Max Planck Institute for Developmental Biology
8068811763,Psychrobacter salsus DD48,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,2894573,2553,Psychrophilic species of the genus Psychrobacter are likely descendants of pathobionts,Max Planck Institute for Developmental Biology
8068814321,Psychrobacter sanguinis FDAARGOS_1598,Pseudomonadota,Gammaproteobacteria,2,Finished,3395570,2939,Genome sequencing as part of FDA-ARGOS: dAtabase for Regulatory Grade micrObial Sequences project,"Institute for Genome Sciences, University of Maryland School of Medicine, U.S. Food and Drug Administration (FDA)"
8068817265,Psychrobacter sanguinis FDAARGOS_1599,Pseudomonadota,Gammaproteobacteria,2,Permanent Draft,3347594,2862,Genome sequencing as part of FDA-ARGOS: dAtabase for Regulatory Grade micrObial Sequences project,"Institute for Genome Sciences, University of Maryland School of Medicine, U.S. Food and Drug Administration (FDA)"
8068820132,Psychrobacter sanguinis 10070,Pseudomonadota,Gammaproteobacteria,2,Permanent Draft,3164527,2747,Psychrophilic species of the genus Psychrobacter are likely descendants of pathobionts,Max Planck Institute for Developmental Biology
8068822884,Psychrobacter sanguinis SM868,Pseudomonadota,Gammaproteobacteria,2,Permanent Draft,2936212,2678,Psychrobacter sanguinis SM868,Massey University
8068825567,Psychrobacter sanguinis 13983,Pseudomonadota,Gammaproteobacteria,2,Permanent Draft,3182335,2748,Psychrophilic species of the genus Psychrobacter are likely descendants of pathobionts,Max Planck Institute for Developmental Biology
8068828320,Psychrobacter sanguinis FDAARGOS_1568,Pseudomonadota,Gammaproteobacteria,2,Permanent Draft,3160144,2671,Genome sequencing as part of FDA-ARGOS: dAtabase for Regulatory Grade micrObial Sequences project,"Institute for Genome Sciences, University of Maryland School of Medicine, U.S. Food and Drug Administration (FDA)"
8068830996,Psychrobacter sanguinis FDAARGOS_1624,Pseudomonadota,Gammaproteobacteria,2,Permanent Draft,3281522,2816,Genome sequencing as part of FDA-ARGOS: dAtabase for Regulatory Grade micrObial Sequences project,"Institute for Genome Sciences, University of Maryland School of Medicine, U.S. Food and Drug Administration (FDA)"
8068833817,Psychrobacter sanguinis 1501,Pseudomonadota,Gammaproteobacteria,2,Permanent Draft,3072724,2651,Psychrophilic species of the genus Psychrobacter are likely descendants of pathobionts,Max Planck Institute for Developmental Biology
8068836473,Psychrobacter submarinus KMM225,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3013331,2668,Psychrophilic species of the genus Psychrobacter are likely descendants of pathobionts,Max Planck Institute for Developmental Biology
8068839146,Psychrobacter celer DSM 23510,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3019088,2596,Halophilic and halotolerant type strains,INRA - Institut National de la Recherche Agronomique
8068841747,Psychrobacter celer SW-238,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3018388,2600,Psychrophilic species of the genus Psychrobacter are likely descendants of pathobionts,Max Planck Institute for Developmental Biology
8068844352,Psychrobacter communis Sa4CVA2,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,2928498,2557,Culture-dependent approaches to reveal extensive taxonomic diversity within the complex microbial community of chicken gut,Quadram Institute Bioscience
8068846914,Psychrobacter faecalis Iso-46,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3072668,2680,Psychrophilic species of the genus Psychrobacter are likely descendants of pathobionts,Max Planck Institute for Developmental Biology
8068849599,Psychrobacter faecalis H5,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3267216,2954,Halophilic bateria isolated from french cheeeses,National Institute for Agricultural Research (INRA)
8068852558,Psychrobacter faecalis DSM 14664,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3081191,2705,Halophilic and halotolerant type strains,INRA - Institut National de la Recherche Agronomique
8068855268,Psychrobacter faecalis PBFP-1,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3208491,2919,Psychrophilic species of the genus Psychrobacter are likely descendants of pathobionts,Max Planck Institute for Developmental Biology
8068858192,Psychrobacter aquimaris ER15174BHI,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,3343147,2903,Halophilic bateria isolated from french cheeeses,National Institute for Agricultural Research (INRA)
8068868674,Amycolatopsis tucumanensis ABO,Actinomycetota,Actinomycetes,7,Permanent Draft,9017186,9010,Amycolatopsis tucumanensis ABO genome sequencing,Planta Piloto de Procesos Industriales Microbiologicos (PROIMI-CONICET)
8068877689,Amycolatopsis echigonensis JCM 21831,Actinomycetota,Actinomycetes,5,Permanent Draft,9663932,9648,Amycolatopsis echigonensis JCM 21831,Chulalongkorn university
8068957989,Alteromonas genovensis LMG 24078,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,4071069,3591,Aurantimonas aggregata KCTC 52919 genome sequencing,Zhejiang Wanli University
8068961585,Alteromonas gracilis 9a2,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,4324193,3814,Genus Alteromonas Genome sequencing,"Second Institute of Oceanography, State Oceanic Administration"
8068965404,Alteromonas lipotrueae MD_674,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,4734264,4247,Alteromonas sp. Genome sequencing,Mediterranean Institute For Advanced Studies (IMEDEA)
8068969656,Alteromonas lipotrueae MD_652,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,4747163,4241,Alteromonas sp. Genome sequencing,Mediterranean Institute For Advanced Studies (IMEDEA)
8068973902,Alteromonas hispanica LMG 22958,Pseudomonadota,Gammaproteobacteria,1,Permanent Draft,4068222,3585,Aurantimonas aggregata KCTC 52919 genome sequencing,Zhejiang Wanli University
8069064229,Marinobacter flavimaris KCTC 12185,Pseudomonadota,Gammaproteobacteria,5,Permanent Draft,4462136,4226,Marinobacter flavimaris KCTC 12185,Chunlab
8069068460,Marinobacter flavimaris LMG 23834,Pseudomonadota,Gammaproteobacteria,5,Permanent Draft,4463800,4246,Marinobacter flavimaris LMG 23834,University of Barcelona
8069167731,Nocardioides coralli SCSIO 67246,Actinomycetota,Actinomycetes,3,Finished,3527132,3503,Nocardioides coralli SCSIO 67246 genome sequencing,"Chinese Academy of Sciences, South China Sea Institute of Oceanology"
8069171239,Nocardioides furvisabuli JCM 13813,Actinomycetota,Actinomycetes,3,Permanent Draft,4106718,4013,Nocardioides furvisabuli JCM 13813 genome sequencing,JIUJIANG UNIVERSITY
8069175257,Nocardioides kribbensis DSM 16314,Actinomycetota,Actinomycetes,2,Permanent Draft,4117874,3898,Nocardioides kribbensis DSM 16314,"National Institute for Communicable Disease Control and Prevention, Chinese Center for Disease Contr"
8069179160,Nocardioides sp. JXJ CY 38,Actinomycetota,Actinomycetes,3,Permanent Draft,4498790,4557,Nocardioides lacusdianchii JXJ CY 38 Genome sequencing,JIUJIANG UNIVERSITY
8069183722,Nocardioides okcheonensis MMS20-HV4-12,Actinomycetota,Actinomycetes,3,Finished,4471533,4383,Nocardioides okcheonensis MMS20-HV4-12 Genome sequencing,Chungnam National University
8069188110,Nocardioides rotundus MCCC 1A10561,Actinomycetota,Actinomycetes,3,Finished,4088569,4043,Nocardioides rotundus MCCC 1A10561 genome sequencing,"Chinese Academy of Sciences, South China Sea Institute of Oceanology"
8069192158,Nocardioides terrigena KCTC 19217,Actinomycetota,Actinomycetes,5,Permanent Draft,4778735,4714,Nocardioides terrigena KCTC 19217,Sun Yat-Sen University
8069280520,Nocardia tengchongensis CFH S0057,Actinomycetota,Actinomycetes,8,Finished,8006012,8110,Genome Sequencing of Nocardia huaxiensis WCH-YHL-001,Sichuan University
8069288635,Mycolicibacterium psychrotolerans JCM 13323,Actinomycetota,Actinomycetes,13,Finished,5732362,5637,Genome sequencing of nontuberculosis mycobacteria,Osaka University
8069294277,Nocardia sp. CA2R105,Actinomycetota,Actinomycetes,5,Permanent Draft,10562586,9689,Whole-genome sequences of Actinomycetes in Thailand,King Mongkut's University of Technology Thonburi
8069303971,Mycolicibacterium baixiangningiae S18,Actinomycetota,Actinomycetes,10,Permanent Draft,5967350,5867,Mycolicibacterium sp. S18,"National Institute for Communicable Disease Control and Prevention, Chinese Center for Disease Contr"
8069309843,Mycolicibacterium murale JCM 13392,Actinomycetota,Actinomycetes,5,Permanent Draft,6838280,6741,Genome sequencing of nontuberculosis mycobacteria,Osaka University
8069316589,Mycolicibacterium phocaicum DSM 45104,Actinomycetota,Actinomycetes,15,Permanent Draft,5771543,5716,Comparative genomics of Mycobacterium mucogenicum and Mycobacterium neoaurum clade members emphasizing tRNA and non-coding RNA. Genome sequencing and assembly,Uppsala University
8069322310,Mycolicibacterium phocaicum JCM 15301,Actinomycetota,Actinomycetes,15,Finished,5853197,5795,Genome sequencing of nontuberculosis mycobacteria,Osaka University
8069328110,Mycolicibacterium poriferae JCM 12603,Actinomycetota,Actinomycetes,10,Finished,5929171,5767,Genome sequencing of nontuberculosis mycobacteria,Osaka University
8069366251,Micromonospora andamanensis NBRC 109075,Actinomycetota,Actinomycetes,1,Permanent Draft,7078060,6681,Streptomyces reference genome collection,"Biological Resource Center, National Institute of Technology and Evaluation (NBRC)"
8069559824,Rhodococcus equi PAM2281,Actinomycetota,Actinomycetes,8,Permanent Draft,5316469,5053,Rhodococcus equi PAM2281 genome sequencing,The Roslin Institute
8069564882,Rhodococcus hoagii 103S DE0128,Actinomycetota,Actinomycetes,8,Permanent Draft,5131538,4986,Duke-Bgi Environmental Isolates,Beijing Genomics Institute (BGI)
8069569873,Rhodococcus hoagii JCM94-31,Actinomycetota,Actinomycetes,8,Finished,5284300,5033,Genome sequencing of Rhodococcus equi,Kitasato University
8069574911,Rhodococcus hoagii JCM94-3,Actinomycetota,Actinomycetes,8,Finished,5181978,4940,Genome sequencing of Rhodococcus equi,Kitasato University
8069579856,Rhodococcus hoagii JCM94-14,Actinomycetota,Actinomycetes,8,Finished,5309140,5052,Genome sequencing of Rhodococcus equi,Kitasato University
8069584913,Rhodococcus hoagii WY,Actinomycetota,Actinomycetes,8,Finished,5213571,4992,Rhodococcus hoagii WY,Wenzhou Medical College
8069589910,Rhodococcus equi P2117036,Actinomycetota,Actinomycetes,8,Finished,5142908,4899,Complete Genome Sequences of Two Rhodococcus hoagii Strains from Equine in USA,Pennsylvania State University
8069594814,Rhodococcus equi PAM2283,Actinomycetota,Actinomycetes,8,Permanent Draft,5357007,5118,Rhodococcus equi PAM2283 genome sequencing,The Roslin Institute
8069599937,Rhodococcus equi P2120831,Actinomycetota,Actinomycetes,8,Finished,5145013,4862,Complete Genome Sequences of Two Rhodococcus hoagii Strains from Equine in USA,Pennsylvania State University
8069604804,Rhodococcus equi PAM2284,Actinomycetota,Actinomycetes,8,Permanent Draft,5316044,5058,Rhodococcus equi PAM2284 genome sequencing,The Roslin Institute
8069614379,Sphingomonas colocasiae JCM 31229,Pseudomonadota,Alphaproteobacteria,1,Permanent Draft,6569909,5999,Sphingomonas colocasiae JCM 31229 Genome sequencing,Zunyi Medical University
8069624425,Sphingomonas ursincola KR-99,Pseudomonadota,Alphaproteobacteria,1,Permanent Draft,3807031,3651,Sphingomonas ursincola KR-99,University of Manitoba
8069636008,Microbacterium ureisolvens HU12,Actinomycetota,Actinomycetes,2,Permanent Draft,4327328,4046,Poor competitiveness of Bradyrhizobium in pigeon pea root colonisation in Indian soils,University of Oxford
8069640059,Microbacterium lacus SDZm4,Actinomycetota,Actinomycetes,1,Permanent Draft,3487693,3475,Microbacterium lacus SDZm4,University of Applied Sciences and Arts Northwestern Switzerland
8069663361,Microbacterium ACRRU,Actinomycetota,Actinomycetes,1,Permanent Draft,3141385,3052,Uncovering new skin microbiome diversity,National Human Genome Research Institute
8069678295,Mycobacterium avium hominissuis OCU889s_P11_4s,Actinomycetota,Actinomycetes,8,Permanent Draft,5118245,4920,Mycobacterium avium hominissuis OCU889s_P11_4s,Kobe University
8069745994,Thermoleophilum album YS-3,Actinomycetota,Thermoleophilia,2,Permanent Draft,2112804,2017,Thermoleophilum album YS-3,"Bangor University, Wales, United Kingdom"
8069859947,Streptomyces sp. SRG181,Actinomycetota,Actinomycetes,1,Permanent Draft,8776229,7960,Sorghum rhizospheric  strains,International Centre for Genetic Engineering and Biotechnology (ICGEB)
8069952516,Luteimonas sp. D4P002,Pseudomonadota,Gammaproteobacteria,1,Finished,4008183,3721,Luteimonas sp. D4P002 Genome sequencing,Leibniz Centre for Agricultural Landscape Research (ZALF)
8069963424,Pseudonocardia sp. DSM 110487,Actinomycetota,Actinomycetes,2,Finished,10329491,9904,Pseudonocardia sp. DSM 110487 Q2 Genome sequencing,Leibniz Institute DSMZ - German Collection of Microorganisms and Cell Cultures
8069993275,Qipengyuania sp. 1NDW3,Pseudomonadota,Alphaproteobacteria,1,Finished,2646387,2674,Qipengyuania sp. 1NDW3 Genome sequencing,Guangdong Academy of Sciences
8070021174,Acidovorax radicis 79,Pseudomonadota,Betaproteobacteria,1,Finished,4995154,4640,Potential hydrogenotrophic denitrifiers enriched and isolated from aquifer material,Helmholtz Zentrum Munchen
8070032221,Amycolatopsis sp. DSM 110486,Actinomycetota,Actinomycetes,6,Finished,10984156,10810,Amycolatopsis sp. DSM 110486 Q1 Genome sequencing,Leibniz Institute DSMZ - German Collection of Microorganisms and Cell Cultures
8070121146,Nocardia sp. NEAU-G5,Actinomycetota,Actinomycetes,5,Permanent Draft,9588249,8783,actinomycetes sequencing,Northeast Agricultural University
8070211082,Nocardioides sp. NGK65,Actinomycetota,Actinomycetes,4,Permanent Draft,4918204,5498,Nocardioides sp. NGK65 Genome sequencing,"GFZ German Research Centre for Geosciences, Helmholtz Center Potsdam"
8070294967,Acidovorax sp. sif0632,Pseudomonadota,Betaproteobacteria,1,Permanent Draft,5526364,5179,Whole genome sequencing and assembly of denitrifying soil isolates,University of Chicago
8070300151,Acidovorax sp. sif0613,Pseudomonadota,Betaproteobacteria,1,Permanent Draft,5527298,5182,Whole genome sequencing and assembly of denitrifying soil isolates,University of Chicago
8070351256,Marinobacter sp. M3C,Pseudomonadota,Gammaproteobacteria,3,Finished,5022247,4965,Marinobacter sp. M3C genome sequencing,University of Washington
8070379246,Sphingopyxis sp. DBS4,Pseudomonadota,Alphaproteobacteria,2,Finished,4906051,4777,Sphingopyxis sp. DBS4 genome sequencing,Huaibei Normal University
8070430739,Mycobacterium sp. SMC-8,Actinomycetota,Actinomycetes,14,Finished,6882089,6846,Mycobacterium sp. SMC-8 genome sequencing,Samsung Medical Center
8070437590,Photobacterium sp. TY1-4,Pseudomonadota,Gammaproteobacteria,1,Finished,5607670,5343,Photobacterium sp. TY1-4 genome sequencing,Korea Institute of Ocean Science and Technology (KIOST)
8070472987,Streptomyces sp. HUAS 2-6,Actinomycetota,Actinomycetes,1,Finished,9598041,9007,Streptomyces sp. HUAS 2-6 genome sequencing,Hunan University of Arts and Science
8070753880,Streptomyces sp. MNP-20,Actinomycetota,Actinomycetes,1,Permanent Draft,10568097,9149,Genome Sequencing of Streptomyces sp. MNP-20,ICGEB
8070977615,Alcanivorax sp. VBW004,Pseudomonadota,Gammaproteobacteria,2,Permanent Draft,3827202,3565,Alcanivorax sp. VBW004,"Bharathidasan University, Palkalaiperur, India"
8070981185,Aeromonas veronii FDAARGOS_632,Pseudomonadota,Gammaproteobacteria,1,Finished,4561870,4297,Genome sequencing as part of FDA-ARGOS: dAtabase for Regulatory Grade micrObial Sequences project,"Institute for Genome Sciences, University of Maryland School of Medicine, U.S. Food and Drug Administration (FDA)"
8071075036,Yinghuangia soli KLBMP8922,Actinomycetota,Actinomycetes,1,Finished,9708286,8854,Yinghuangia sp. KLBMP8922 genome sequencing,Jiangsu Normal University
